sku,fields.weight.value,fields.package_height,fields.package_width.value,fields.package_length.value,fields.height.value,fields.width.value,fields.length.value,fields.package_weight.value,fields.abn_size,fields.target_color,fields.frame_color,fields.color,fields.size
OP4007-DG-TAG,68,22,76,4,37.8,21.1,75.5,77,,Green,,Dark Green,
OP4007-GY-TAG,68,22,76,4,37.8,21.1,75.5,77,,Gray,,Gray,
OP4007-LM-TAG,68,22,76,4,37.8,21.1,75.5,77,,Yellow,,Lime,
OP4007-NB-TAG,68,22,76,4,37.8,21.1,75.5,77,,Blue,,Navy Blue,
OP4007-OR-TAG,68,22,76,4,37.8,21.1,75.5,77,,Orange,,Orange,
OP4007-PB-TAG,68,22,76,4,37.8,21.1,75.5,77,,Blue,,Pacific Blue,
OP4007-RD-TAG,68,22,76,4,37.8,21.1,75.5,77,,Red,,Red,
OP4007-SD-TAG,68,22,76,4,37.8,21.1,75.5,77,,Off-white,,Sand,
OP4007-TK-TAG,68,22,76,4,37.8,21.1,75.5,77,,Brown,beige,Teak,
OP4007-TQ-TAG,68,22,76,4,37.8,21.1,75.5,77,,Blue,,Turquoise,
OP4007-WH-TAG,68,22,76,4,37.8,21.1,75.5,77,,White,,White,
OP4007-WW-TAG,68,22,76,4,37.8,21.1,75.5,77,,Brown,,Weatherwood,
OP4007-BK-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Black,,Black,
OP4007-DB-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Brown,,Dark Brown,
OP4007-DG-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Green,,Dark Green,
OP4007-GY-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Gray,,Gray,
OP4007-LM-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Yellow,,Lime,
OP4007-NB-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Blue,,Navy Blue,
OP4007-OR-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Orange,,Orange,
OP4007-PB-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Blue,,Pacific Blue,
OP4007-RD-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Red,,Red,
OP4007-SD-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Off-white,,Sand,
OP4007-TK-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Brown,beige,Teak,
OP4007-TQ-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Blue,,Turquoise,
OP4007-WH-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,White,,White,
OP4007-WW-2-TAG,136,22,76,4,37.8,21.1,75.5,154,,Brown,,Weatherwood,
OP4007-BK-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Black,,Black,
OP4007-DB-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Brown,,Dark Brown,
OP4007-DG-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Green,,Dark Green,
OP4007-GY-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Gray,,Gray,
OP4007-LM-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Yellow,,Lime,
OP4007-NB-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Blue,,Navy Blue,
OP4007-OR-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Orange,,Orange,
OP4007-PB-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Blue,,Pacific Blue,
OP4007-RD-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Red,,Red,
OP4007-SD-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Off-white,,Sand,
OP4007-TK-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Brown,beige,Teak,
OP4007-TQ-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Blue,,Turquoise,
OP4007-WH-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,White,,White,
OP4007-WW-3-TAG,144.9,22,76,4,37.8,21.1,75.5,164,,Brown,,Weatherwood,
OP4007-ST-BK-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Black,,Black,
OP4007-ST-DB-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Brown,,Dark Brown,
OP4007-ST-DG-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Green,,Dark Green,
OP4007-ST-GY-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Gray,,Gray,
OP4007-ST-LM-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Yellow,,Lime,
OP4007-ST-NB-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Blue,,Navy Blue,
OP4007-ST-OR-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Orange,,Orange,
OP4007-ST-PB-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Blue,,Pacific Blue,
OP4007-ST-RD-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Red,,Red,
OP4007-ST-SD-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Off-white,,Sand,
OP4007-ST-TK-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Brown,beige,Teak,
OP4007-ST-TQ-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Blue,,Turquoise,
OP4007-ST-WH-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,White,,White,
OP4007-ST-WW-TAG,76.9,22,76,4,37.8,21.1,75.5,87,,Brown,,Weatherwood,
OP4008-BK-TAG,57,22,76,4,37.8,21.1,75.5,66,,Black,,Black,
OP4008-DB-TAG,57,22,76,4,37.8,21.1,75.5,66,,Brown,,Dark Brown,
OP4008-DG-TAG,57,22,76,4,37.8,21.1,75.5,66,,Green,,Dark Green,
OP4008-GY-TAG,57,22,76,4,37.8,21.1,75.5,66,,Gray,,Gray,
OP4008-LM-TAG,57,22,76,4,37.8,21.1,75.5,66,,Yellow,,Lime,
OP4008-NB-TAG,57,22,76,4,37.8,21.1,75.5,66,,Blue,,Navy Blue,
OP4008-OR-TAG,57,22,76,4,37.8,21.1,75.5,66,,Orange,,Orange,
OP4008-PB-TAG,57,22,76,4,37.8,21.1,75.5,66,,Blue,,Pacific Blue,
OP4008-RD-TAG,57,22,76,4,37.8,21.1,75.5,66,,Red,,Red,
OP4008-SD-TAG,57,22,76,4,37.8,21.1,75.5,66,,Off-white,,Sand,
OP4008-TK-TAG,57,22,76,4,37.8,21.1,75.5,66,,Brown,beige,Teak,
OP4008-TQ-TAG,57,22,76,4,37.8,21.1,75.5,66,,Blue,,Turquoise,
OP4008-WH-TAG,57,22,76,4,37.8,21.1,75.5,66,,White,,White,
OP4008-WW-TAG,57,22,76,4,37.8,21.1,75.5,66,,Brown,,Weatherwood,
OP4008-BK-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Black,,Black,
OP4008-DB-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Brown,,Dark Brown,
OP4008-DG-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Green,,Dark Green,
OP4008-GY-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Gray,,Gray,
OP4008-LM-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Yellow,,Lime,
OP4008-NB-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Blue,,Navy Blue,
OP4008-OR-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Orange,,Orange,
OP4008-PB-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Blue,,Pacific Blue,
OP4008-RD-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Red,,Red,
OP4008-SD-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Off-white,,Sand,
OP4008-TK-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Brown,beige,Teak,
OP4008-TQ-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Blue,,Turquoise,
OP4008-WH-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,White,,White,
OP4008-WW-2-TAG,114,22,76,4,37.8,21.1,75.5,130,,Brown,,Weatherwood,
OP4008-BK-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Black,,Black,
OP4008-DB-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Brown,,Dark Brown,
OP4008-DG-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Green,,Dark Green,
OP4008-GY-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Gray,,Gray,
OP4008-LM-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Yellow,,Lime,
OP4008-NB-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Blue,,Navy Blue,
OP4008-OR-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Orange,,Orange,
OP4008-PB-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Blue,,Pacific Blue,
OP4008-RD-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Red,,Red,
OP4008-SD-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Off-white,,Sand,
OP4008-TK-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Brown,beige,Teak,
OP4008-TQ-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Blue,,Turquoise,
OP4008-WH-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,White,,White,
OP4008-WW-3-TAG,124.5,22,76,4,37.8,21.1,75.5,143,,Brown,,Weatherwood,
OP4008-ST-BK-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Black,,Black,
OP4008-ST-DB-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Brown,,Dark Brown,
OP4008-ST-DG-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Green,,Dark Green,
OP4008-ST-GY-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Gray,,Gray,
OP4008-ST-LM-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Yellow,,Lime,
OP4008-ST-NB-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Blue,,Navy Blue,
OP4008-ST-OR-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Orange,,Orange,
OP4008-ST-PB-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Blue,,Pacific Blue,
OP4008-ST-RD-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Red,,Red,
OP4008-ST-SD-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Off-white,,Sand,
OP4008-ST-TK-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Brown,beige,Teak,
OP4008-ST-TQ-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Blue,,Turquoise,
OP4008-ST-WH-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,White,,White,
OP4008-ST-WW-TAG,67.5,22,76,4,37.8,21.1,75.5,78,,Brown,,Weatherwood,
OP4009-BK-TAG,66,22,76,4,37.8,21.1,75.5,72,,Black,,Black,
OP4009-DB-TAG,66,22,76,4,37.8,21.1,75.5,72,,Brown,,Dark Brown,
OP4009-DG-TAG,66,22,76,4,37.8,21.1,75.5,72,,Green,,Dark Green,
OP4009-GY-TAG,66,22,76,4,37.8,21.1,75.5,72,,Gray,,Gray,
OP4009-LM-TAG,66,22,76,4,37.8,21.1,75.5,72,,Yellow,,Lime,
OP4009-NB-TAG,66,22,76,4,37.8,21.1,75.5,72,,Blue,,Navy Blue,
OP4009-OR-TAG,66,22,76,4,37.8,21.1,75.5,72,,Orange,,Orange,
OP4009-PB-TAG,66,22,76,4,37.8,21.1,75.5,72,,Blue,,Pacific Blue,
OP4009-RD-TAG,66,22,76,4,37.8,21.1,75.5,72,,Red,,Red,
OP4009-SD-TAG,66,22,76,4,37.8,21.1,75.5,72,,Off-white,,Sand,
OP4009-TK-TAG,66,22,76,4,37.8,21.1,75.5,72,,Brown,beige,Teak,
OP4009-TQ-TAG,66,22,76,4,37.8,21.1,75.5,72,,Blue,,Turquoise,
OP4009-WH-TAG,66,22,76,4,37.8,21.1,75.5,72,,White,,White,
OP4009-WW-TAG,66,22,76,4,37.8,21.1,75.5,72,,Brown,,Weatherwood,
OP4009-BK-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Black,,Black,
OP4009-DB-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Brown,,Dark Brown,
OP4009-DG-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Green,,Dark Green,
OP4009-GY-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Gray,,Gray,
OP4009-LM-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Yellow,,Lime,
OP4009-NB-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Blue,,Navy Blue,
OP4009-OR-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Orange,,Orange,
OP4009-PB-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Blue,,Pacific Blue,
OP4009-RD-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Red,,Red,
OP4009-SD-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Off-white,,Sand,
OP4009-TK-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Brown,beige,Teak,
OP4009-TQ-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Blue,,Turquoise,
OP4009-WH-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,White,,White,
OP4009-WW-2-TAG,66,22,76,4,37.8,21.1,75.5,144,,Brown,,Weatherwood,
OP4009-BK-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Black,,Black,
OP4009-DB-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Brown,,Dark Brown,
OP4009-DG-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Green,,Dark Green,
OP4009-GY-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Gray,,Gray,
OP4009-LM-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Yellow,,Lime,
OP4009-NB-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Blue,,Navy Blue,
OP4009-OR-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Orange,,Orange,
OP4009-PB-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Blue,,Pacific Blue,
OP4009-RD-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Red,,Red,
OP4009-SD-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Off-white,,Sand,
OP4009-TK-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Brown,beige,Teak,
OP4009-TQ-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Blue,,Turquoise,
OP4009-WH-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,White,,White,
OP4009-WW-3-TAG,142.5,22,76,4,37.8,21.1,75.5,157,,Brown,,Weatherwood,
OP4009-ST-BK-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Black,,Black,
OP4009-ST-DB-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Brown,,Dark Brown,
OP4009-ST-DG-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Green,,Dark Green,
OP4009-ST-GY-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Gray,,Gray,
OP4009-ST-LM-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Yellow,,Lime,
OP4009-ST-NB-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Blue,,Navy Blue,
OP4009-ST-OR-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Orange,,Orange,
OP4009-ST-PB-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Blue,,Pacific Blue,
OP4009-ST-RD-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Red,,Red,
OP4009-ST-SD-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Off-white,,Sand,
OP4009-ST-TK-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Brown,beige,Teak,
OP4009-ST-TQ-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Blue,,Turquoise,
OP4009-ST-WH-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,White,,White,
OP4009-ST-WW-TAG,76.5,22,76,4,37.8,21.1,75.5,85,,Brown,,Weatherwood,
OD3001-BG-TAG,,22.3,23.5,3,,,,5.4,,Beige,,Beige,
OD3001-BK-TAG,,22.3,23.5,3,,,,5.4,,Black,,Black,
OD3001-GY-TAG,,22.3,23.5,3,,,,5.4,,Gray,,Gray,
OD3001-NV-TAG,,22.3,23.5,3,,,,5.4,,Blue,,Navy Blue,
OD3001-OR-TAG,,22.3,23.5,3,,,,5.4,,Orange,,Orange,
OD3001-WH-TAG,,22.3,23.5,3,,,,5.4,,White,,White,
OP8007-BK-TAG,8,17.3,8.5,17.3,15.8,15.8,15.8,16.4,,Black,Black,Black,
OP8007-BR-TAG,8,17.3,8.5,17.3,15.8,15.8,15.8,16.4,,Brown,Brown,Brown,
OP8007-CH-TAG,8,17.3,8.5,17.3,15.8,15.8,15.8,16.4,,Brown,Brown,Chocolate,
OP8007-GY-TAG,8,17.3,8.5,17.3,15.8,15.8,15.8,16.4,,Gray,Gray,Gray,
OP8008-BK-TAG,16.53,22.83,18.11,18.11,22,17.3,17.3,19.84,,Black,Black,Black,
OP8008-BR-TAG,16.53,22.83,18.11,18.11,22,17.3,17.3,19.84,,Brown,Brown,Brown,
OP8008-GY-TAG,16.53,22.83,18.11,18.11,22,17.3,17.3,19.84,,Gray,Gray,Gray,
OP8009-BK-TAG,9.3,3.75,16.3,24.6,15.6,23.4,15.6,11.5,,Black,Black,Black,
OP8009-BR-TAG,9.3,3.75,16.3,24.6,15.6,23.4,15.6,11.5,,Brown,Brown,Brown,
OP8009-CH-TAG,9.3,3.75,16.3,24.6,15.6,23.4,15.6,11.5,,Brown,Brown,Chocolate,
OP8009-GY-TAG,9.3,3.75,16.3,24.6,15.6,23.4,15.6,11.5,,Gray,Gray,Gray,
2001-CT-CS2-SD-TAG,9,15,18.5,5,18,14,14,44,,Off-White,Gray,Sand,
2001-CT-CS2-TK-TAG,9,15,18.5,5,18,14,14,44,,Brown,beige,Teak,
3005102-TAG,7,7,23,23,7,22,22,13,,Black,,Black,
3006102-TAG,16.53,9.4,26.4,26.4,25,22.4,22.4,22.5,,Black,,Black,
3001112-TAG,33,38,18,18,87.3,32.1,18.1,38,,Brown,,Bronze,
3002222-TAG,33,38,18,18,87.3,32.1,18.1,38,,Gray,,Silver,
3001-BK-TAG,33,38,18,18,87.3,32.1,18.1,38,,Black,,Black,
3001-GY-TAG,33,38,18,18,87.3,32.1,18.1,38,,Gray,,Gray,
3003112-TAG,57,29.5,53,7.5,89.4,20.5,20.5,62,,Brown,,Bronze,
3004222-TAG,57,29.5,53,7.5,89.4,20.5,20.5,62,,Gray,,Silver,
3003-BK-TAG,57,29.5,53,7.5,89.4,20.5,20.5,62,,Black,,Black,
3003-GY-TAG,57,29.5,53,7.5,89.4,20.5,20.5,62,,Gray,,Gray,
OH3001-TAG,78,10.2,34,34,24.63,32,24.8,78,,Black,,Black,
OH3003-TAG,78,10.2,34,34,24.63,32,32,78,,Black,,Black,
P141-01-TAG,,26.3,48.2,11.8,,,,79,,Gray,,Gray,
P141-02-TAG,,26.3,48.2,11.8,,,,79,,Beige,,Beige,
P141-03-TAG,,21,30,13,,,,45,,Gray,,Gray,
P141-04-TAG,,21,30,13,,,,45,,Beige,,Beige,
P152-02-TAG,,28.94,51.97,14.7,,,,148,,Brown,,Brown/Gray,
P154-01-TAG,,31,48,26,,,,115,,Gray,,Gray,
P155-01-TAG,,28.94,51.97,14.7,,,,148,,Brown,,Coffee/Gray,
OP112-A-EXGY-TAG,,29.2,25,32.2,,,,130,,Brown,,Espresso/Gray,
P152-02-A-TAG,,29,112,29,,,,15,,Brown,,Brown/Gray,
P155-01-A-TAG,,29,112,29,,,,15,,Brown,,Coffee/Gray,
P152-02-B-TAG,,26.77,48.82,15.35,,,,79,,Brown,,Brown/Gray,
P155-01-B-TAG,,26.77,48.82,15.35,,,,79,,Brown,,Coffee/Gray,
OP102-3PC-BG-TAG,,12.2,28.3,43.3,,,,59.2,,Beige,,Beige,
OP102-3PC-GY-TAG,,12.2,28.3,43.3,,,,59.2,,Gray,,Gray,
OP102-3PC-NB-TAG,,12.2,28.3,43.3,,,,59.2,,Blue,,Navy Blue,
OP102-3PC-WH-TAG,,12.2,28.3,43.3,,,,59.2,,White,,White,
OP102-4PC-BG-TAG,,19.6,28.3,55,,,,110,,Beige,,Beige,
OP102-4PC-GY-TAG,,19.6,28.3,55,,,,110,,Gray,,Gray,
OP102-4PC-NB-TAG,,19.6,28.3,55,,,,110,,Blue,,Navy Blue,
OP102-4PC-WH-TAG,,19.6,28.3,55,,,,110,,White,,White,
OP112-B-GYIV-TAG,,28.7,17.7,30,,,,44.7,,Gray,,Gray/Ivory,
OP112-B-EXGY-TAG,,28.7,17.7,30,,,,44.7,,Brown,,Espresso/Gray,
OP112-C-GYIV-TAG,,30.2,20.8,30.3,,,,69.7,,Gray,,Gray/Ivory,
OP112-C-EXGY-TAG,,30.2,20.8,30.3,,,,69.7,,Brown,,Espresso/Gray,
OP112-4PC-GYIV-TAG,,29.2,25,32.2,,,,109.7,,Gray,,Gray/Ivory,
OP112-4PC-EXGY-TAG,,29.2,25,32.2,,,,109.7,,Brown,,Espresso/Gray,
OP112-5PC-GYIV-TAG,,29.2,25,32.2,,,,134.7,,Gray,,Gray/Ivory,
OP112-5PC-EXGY-TAG,,29.2,25,32.2,,,,134.7,,Brown,,Espresso/Gray,
OP112-7PC-GYIV-TAG,,29.2,25,32.2,,,,179.4,,Gray,,Gray/Ivory,
OP112-7PC-EXGY-TAG,,29.2,25,32.2,,,,179.4,,Brown,,Espresso/Gray,
9814101-7103-TAG,18,21.25,15,21.25,3,20,20,21.8,,Black,,Black,
9813101-TAG,,4.5,20.25,24.5,,,,59.4,,Black,,Black,
9812101-TAG,,7.87,33.86,33.86,,,,39,,Black,,Black,
OS5001-BK-TAG,,5.9,18.5,18.5,,,,4.4,,Black,,Black,
OS5002-BK-TAG,,3,19,22,,,,46,,Black,,Black,
OS5003-BK-TAG,,3,19,22,,,,46,,Black,,Black,
OS5004-BK-TAG,,18,22,3.7,,,,23.1,,Black,,Black,
OH4001-A-TAG,8.9,4,22,7,7.87,17.5,22,11,,Clear,,Clear,
OH4001-B-TAG,11.5,4,27,7,7.87,22.5,22,14.32,,Clear,,Clear,
OH4001-C-TAG,14.52,4,33,7,7.87,28.5,22,18.15,,Clear,,Clear,
OH4001-D-TAG,17.6,4,39,7,7.87,34.5,22,21.98,,Clear,,Clear,
OH4001-E-TAG,21.63,4,45,7,7.87,40.5,22,27,,Clear,,Clear,
OH4002-A-TAG,9.2,9,14,8,6,17,17,8.5,,Clear,,Clear,
OH4002-B-TAG,6.82,9,19,8,6,23,23,11,,Clear,,Clear,
ID101-5PC-BG-TAG,,5.31,25,39.37,,,,25.13,,Brown,,,
ID201-T4-WN-TAG,36.16,4.53,34.53,54.41,29.5,29.5,47.2,43.63,,Brown,Brown,,
ID201-T6-WN-TAG,49.38,4.53,40.43,70.16,29.5,35.44,63,60.63,,Brown,Brown,,
OP7003-TK-TAG,27,24,32,3,37,27,27,31,,Brown,Brown,Teak,
OP7003-TQ-TAG,27,24,32,3,37,27,27,31,,Blue,Blue,Turquoise,
OP7003-DB-TAG,27,24,32,3,37,27,27,31,,Brown,Brown,Dark Brown,
OP7003-NB-TAG,27,24,32,3,37,27,27,31,,Blue,Blue,Navy Blue,
OP7003-DG-TAG,27,24,32,3,37,27,27,31,,Green,Green,Dark Green,
OP7003-PB-TAG,27,24,32,3,37,27,27,31,,Blue,Blue,Pacific Blue,
OP7003-WH-TAG,27,24,32,3,37,27,27,31,,White,White,White,
OP7003-LM-TAG,27,24,32,3,37,27,27,31,,Green,Green,Lime,
OP7003-RD-TAG,27,24,32,3,37,27,27,31,,Red,Red,Red,
OP7003-OR-TAG,27,24,32,3,37,27,27,31,,Orange,Orange,Orange,
OP7003-WW-TAG,27,24,32,3,37,27,27,31,,Brown,Brown,Weathered Wood,
OP7003-GY-TAG,27,24,32,3,37,27,27,31,,Gray,Gray,Gray,
OP7003-BK-TAG,27,24,32,3,37,27,27,31,,Black,Black,Black,
OP7003-SD-TAG,27,24,32,3,37,27,27,31,,Gray,Gray,Sand,
OP7004-GY-TAG,31,30,48,48,3,27,27,31.2,,Gray,Gray,Gray,
OP7004-WW-TAG,31,30,48,48,3,27,27,31.2,,Brown,Brown,Weathered Wood,
OP7004-DB-TAG,31,30,48,48,3,27,27,31.2,,Brown,Brown,Dark Brown,
OP7004-NB-TAG,31,30,48,48,3,27,27,31.2,,Blue,Blue,Navy Blue,
OP7004-OR-TAG,31,30,48,48,3,27,27,31.2,,Orange,Orange,Orange,
OP7004-RD-TAG,31,30,48,48,3,27,27,31.2,,Red,Red,Red,
OP7004-BK-TAG,31,30,48,48,3,27,27,31.2,,Black,Black,Black,
OP7004-TK-TAG,31,30,48,48,3,27,27,31.2,,Brown,Brown,Teak,
OP7004-PB-TAG,31,30,48,48,3,27,27,31.2,,Blue,Blue,Pacific Blue,
OP7004-SD-TAG,31,30,48,48,3,27,27,31.2,,Gray,Gray,Sand,
OP7004-LM-TAG,31,30,48,48,3,27,27,31.2,,Green,Green,Lime,
OP7004-TQ-TAG,31,30,48,48,3,27,27,31.2,,Blue,Blue,Turquoise,
OP7004-DG-TAG,31,30,48,48,3,27,27,31.2,,Green,Green,Dark Green,
OP7004-WH-TAG,31,30,48,48,3,27,27,31.2,,White,White,White,
OP7005-BK-TAG,47,34,37,4,37,30,30,54,,Black,Black,Black,
OP7006-BK-TAG,49,34,37,4,42,30,30,54,,Black,Black,Black,
OP7006-TK-TAG,49,34,37,4,42,30,30,54,,Brown,Brown,Teak,
OP7005-TK-TAG,47,34,37,4,37,30,30,54,,Brown,Brown,Teak,
OP7005-LM-TAG,47,34,37,4,37,30,30,54,,Green,Green,Lime,
OP7006-OR-TAG,49,34,37,4,42,30,30,54,,Orange,Orange,Orange,
OP7006-LM-TAG,49,34,37,4,42,30,30,54,,Green,Green,Lime,
OP7005-WW-TAG,47,34,37,4,37,30,30,54,,Brown,Brown,Weathered Wood,
OP7006-DB-TAG,49,34,37,4,42,30,30,54,,Brown,Brown,Dark Brown,
OP7006-SD-TAG,49,34,37,4,42,30,30,54,,Gray,Gray,Sand,
OP7005-OR-TAG,47,34,37,4,37,30,30,54,,Orange,Orange,Orange,
OP7006-WH-TAG,49,34,37,4,42,30,30,54,,White,White,White,
OP7006-WW-TAG,49,34,37,4,42,30,30,54,,Brown,Brown,Weathered Wood,
OP7005-DB-TAG,47,34,37,4,37,30,30,54,,Brown,Brown,Dark Brown,
OP7005-DG-TAG,47,34,37,4,37,30,30,54,,Green,Green,Dark Green,
OP7005-SD-TAG,47,34,37,4,37,30,30,54,,Gray,Gray,Sand,
OP7006-TQ-TAG,49,34,37,4,42,30,30,54,,Blue,Blue,Turquoise,
OP7005-WH-TAG,47,34,37,4,37,30,30,54,,White,White,White,
OP7005-RD-TAG,47,34,37,4,37,30,30,54,,Red,Red,Red,
OP7006-NB-TAG,49,34,37,4,42,30,30,54,,Blue,Blue,Navy Blue,
OP7006-DG-TAG,49,34,37,4,42,30,30,54,,Green,Green,Dark Green,
OP7005-TQ-TAG,47,34,37,4,37,30,30,54,,Blue,Blue,Turquoise,
OP7005-PB-TAG,47,34,37,4,37,30,30,54,,Blue,Blue,Pacific Blue,
OP7006-RD-TAG,49,34,37,4,42,30,30,54,,Red,Red,Red,
OP7005-GY-TAG,47,34,37,4,37,30,30,54,,Gray,Gray,Gray,
