sku,fields.weight.value,fields.package_height,fields.package_width,fields.package_length,fields.height.value,fields.width.value,fields.length.value,fields.package_weight,fields.abn_size,fields.target_color,fields.target_sku,fields.frame_color,fields.color,fields.size
OP7004-TQ-TAG,31.0,30.0,48.0,48.0,3.0,27.0,27.0,31.2,,Blue,WWT209447,Blue,Turquoise,
OP7004-DG-TAG,31.0,30.0,48.0,48.0,3.0,27.0,27.0,31.2,,Green,WWT209438,Green,Dark Green,
OP7004-WH-TAG,31.0,30.0,48.0,48.0,3.0,27.0,27.0,31.2,,White,WWT209448,White,White,
OP7005-BK-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Black,WWT209450,Black,Black,
OP7006-BK-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Black,WWT209464,Black,Black,
OP7006-TK-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Brown,WWT209474,Brown,Teak,
OP7005-TK-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Brown,WWT209460,Brown,Teak,
OP7005-LM-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Green,WWT209454,Green,Lime,
OP7006-OR-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Orange,WWT209470,Orange,Orange,
OP7006-LM-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Green,WWT209468,Green,Lime,
OP7005-WW-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Brown,WWT209463,Brown,Weathered Wood,
OP7006-DB-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Brown,WWT209465,Brown,Dark Brown,
OP7006-SD-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Gray,WWT209473,Gray,Sand,
OP7005-OR-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Orange,WWT209456,Orange,Orange,
OP7006-WH-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,White,WWT209476,White,White,
OP7006-WW-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Brown,WWT209477,Brown,Weathered Wood,
OP7005-DB-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Brown,WWT209451,Brown,Dark Brown,
OP7005-DG-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Green,WWT209452,Green,Dark Green,
OP7005-SD-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Gray,WWT209459,Gray,Sand,
OP7006-TQ-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Blue,WWT209475,Blue,Turquoise,
OP7005-WH-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,White,WWT209462,White,White,
OP7005-RD-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Red,WWT209458,Red,Red,
OP7006-NB-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Blue,WWT209469,Blue,Navy Blue,
OP7006-DG-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Green,WWT209466,Green,Dark Green,
OP7005-TQ-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Blue,WWT209461,Blue,Turquoise,
OP7005-PB-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Blue,WWT209457,Blue,Pacific Blue,
OP7006-RD-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Red,WWT209472,Red,Red,
OP7005-GY-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Gray,WWT209453,Gray,Gray,
OP7005-NB-TAG,47.0,34.0,37.0,4.0,37.0,30.0,30.0,54.0,,Blue,WWT209455,Blue,Navy Blue,
OP7006-PB-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Blue,WWT209471,Blue,Pacific Blue,
OP7006-GY-TAG,49.0,34.0,37.0,4.0,42.0,30.0,30.0,54.0,,Gray,WWT209467,Gray,Gray,
OP7009-TK-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Brown,WWT209516,Brown,Teak,
OP7010-TK-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Brown,WWT209530,Brown,Teak,
OP7010-RD-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Red,WWT209528,Red,Red,
OP7010-DB-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Brown,WWT209521,Brown,Dark Brown,
OP7009-RD-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Red,WWT209514,Red,Red,
OP7009-GY-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Gray,WWT209509,Gray,Gray,
OP7009-DB-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Brown,WWT209507,Brown,Dark Brown,
OP7009-SD-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Gray,WWT209515,Gray,Sand,
OP7010-OR-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Orange,WWT209526,Orange,Orange,
OP7010-GY-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Gray,WWT209523,Gray,Gray,
OP7010-PB-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Blue,WWT209527,Blue,Pacific Blue,
OP7009-LM-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Green,WWT209510,Green,Lime,
OP7010-SD-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Gray,WWT209529,Gray,Sand,
OP7010-WW-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Brown,WWT209533,Brown,Weathered Wood,
OP7009-OR-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Orange,WWT209512,Orange,Orange,
OP7009-PB-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Blue,WWT209513,Blue,Pacific Blue,
OP7010-BK-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Black,WWT209520,Black,Black,
OP7009-DG-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Green,WWT209508,Green,Dark Green,
OP7009-NB-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Blue,WWT209511,Blue,Navy Blue,
OP7010-LM-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Green,WWT209524,Green,Lime,
OP7009-WW-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Brown,WWT209519,Brown,Weathered Wood,
OP7010-TQ-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Blue,WWT209531,Blue,Turquoise,
OP7009-BK-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Black,WWT209506,Black,Black,
OP7010-DG-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Green,WWT209522,Green,Dark Green,
OP7009-WH-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,White,WWT209518,White,White,
OP7010-NB-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,Blue,WWT209525,Blue,Navy Blue,
OP7009-TQ-TAG,47.0,36.0,36.0,4.0,37.0,34.0,34.0,53.0,,Blue,WWT209517,Blue,Turquoise,
OP7010-WH-TAG,42.0,36.0,36.0,4.0,42.0,35.0,35.0,54.0,,White,WWT209532,White,White,
OP7013-WH-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,White,WWT209574,White,White,
OP7013-DG-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Green,WWT209564,Green,Dark Green,
OP7013-RD-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Red,WWT209570,Red,Red,
OP7013-GY-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Gray,WWT209565,Gray,Gray,
OP7013-DB-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Brown,WWT209563,Brown,Dark Brown,
OP7013-BK-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Black,WWT209562,Black,Black,
OP7013-OR-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Orange,WWT209568,Orange,Orange,
OP7013-WW-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Brown,WWT209575,Brown,Weathered Wood,
OP7013-TQ-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Blue,WWT209573,Blue,Turquoise,
OP7013-PB-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Blue,WWT209569,Blue,Pacific Blue,
OP7013-SD-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Gray,WWT209571,Gray,Sand,
OP7013-NB-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Blue,WWT209567,Blue,Navy Blue,
OP7013-LM-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Green,WWT209566,Green,Lime,
OP7013-TK-TAG,14.0,11.0,24.5,4.0,24.0,19.0,15.5,16.5,,Brown,WWT209572,Brown,Teak,
OP7014-RD-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Red,WWT209584,Red,Red,
OP7014-GY-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Gray,WWT209579,Gray,Gray,
OP7014-NB-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Blue,WWT209581,Blue,Navy Blue,
OP7014-WW-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Brown,WWT209589,Brown,Weathered Wood,
OP7014-SD-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Beige,WWT209585,Beige,Sand,
OP7014-TQ-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Blue,WWT209587,Blue,Turquoise,
OP7014-DG-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Green,WWT209578,Green,Dark Green,
OP7014-OR-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Orange,WWT209582,Orange,Orange,
OP7014-BK-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Black,WWT209576,Black,Black,
OP7014-LM-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Green,WWT209580,Green,Lime,
OP7014-TK-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Brown,WWT209586,Brown,Teak,
OP7014-WH-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,White,WWT209588,White,White,
OP7014-DB-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Brown,WWT209577,Brown,Dark Brown,
OP7014-PB-TAG,62.0,11.0,29.0,4.0,29.0,20.0,17.0,18.0,,Blue,WWT209583,Blue,Pacific Blue,
OP7015-GY-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Gray,WWT209593,Gray,Gray,
OP7015-RD-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Red,WWT209598,Red,Red,
OP7015-PB-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Blue,WWT209597,Blue,Pacific Blue,
OP7015-LM-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Green,WWT209594,Green,Lime,
OP7015-DB-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Brown,WWT209591,Brown,Dark Brown,
OP7015-WW-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Brown,WWT209603,Brown,Weathered Wood,
OP7015-WH-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,White,WWT209602,White,White,
OP7015-TQ-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Blue,WWT209601,Blue,Turquoise,
OP7015-OR-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Orange,WWT209596,Orange,Orange,
OP7015-DG-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Green,WWT209592,Green,Dark Green,
OP7015-TK-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Brown,WWT209600,Brown,Teak,
OP7015-NB-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Blue,WWT209595,Blue,Navy Blue,
OP7015-BK-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Black,WWT209590,Black,Black,
OP7015-SD-TAG,69.0,11.0,24.0,4.0,24.0,19.0,15.0,80.0,,Beige,WWT209599,Beige,Sand,
OP7016-RD-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Red,WWT209612,Red,Red,
OP7016-OR-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Orange,WWT209610,Orange,Orange,
OP7016-WW-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Brown,WWT209617,Brown,Weathered Wood,
OP7016-DB-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Brown,WWT209605,Brown,Dark Brown,
OP7016-TK-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Brown,WWT209614,Brown,Teak,
OP7016-NB-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Blue,WWT209609,Blue,Navy Blue,
OP7016-DG-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Green,WWT209606,Green,Dark Green,
OP7016-TQ-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Blue,WWT209615,Blue,Turquoise,
OP7016-SD-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Beige,WWT209613,Beige,Sand,
OP7016-BK-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Black,WWT209604,Black,Black,
OP7016-WH-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,White,WWT209616,White,White,
OP7016-PB-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Blue,WWT209611,Blue,Pacific Blue,
OP7016-LM-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Green,WWT209608,Green,Lime,
OP7016-GY-TAG,78.0,11.0,29.0,4.0,29.0,20.0,17.0,88.0,,Gray,WWT209607,Gray,Gray,
OP7021-LM-TAG,107.0,34.0,37.0,4.0,37.0,30.0,13.0,114.0,,Green,WWT209678,Green,Lime,
OP7021-OR-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Orange,WWT209680,Orange,Orange,
OP7021-TK-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Brown,WWT209684,Brown,Teak,
OP7021-NB-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Blue,WWT209679,Blue,Navy Blue,
OP7021-TQ-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Blue,WWT209685,Blue,Turquoise,
OP7021-WW-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Brown,WWT209687,Brown,Weathered Wood,
OP7021-DB-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Brown,WWT209675,Brown,Dark Brown,
OP7021-DG-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Green,WWT209676,Green,Dark Green,
OP7021-SD-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Gray,WWT209683,Gray,Sand,
OP7021-WH-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,White,WWT209686,White,White,
OP7021-GY-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Gray,WWT209677,Gray,Gray,
OP7021-RD-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Red,WWT209682,Red,Red,
OP7021-BK-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Black,WWT209674,Black,Black,
OP7021-PB-TAG,107.0,34.0,37.0,4.0,37.0,20.0,13.0,114.0,,Blue,WWT209681,Blue,Pacific Blue,
OP7022-DB-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Brown,WWT209689,Brown,Dark Brown,
OP7022-WH-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,White,WWT209700,White,White,
OP7022-GY-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Gray,WWT209691,Gray,Gray,
OP7022-BK-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Black,WWT209688,Black,Black,
OP7022-NB-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Blue,WWT209693,Blue,Navy Blue,
OP7022-SD-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Beige,WWT209697,Beige,Sand,
OP7022-OR-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Orange,WWT209694,Orange,Orange,
OP7022-WW-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Brown,WWT209701,Brown,Weathered Wood,
OP7022-RD-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Red,WWT209696,Red,Red,
OP7022-TK-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Brown,WWT209698,Brown,Teak,
OP7022-PB-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Blue,WWT209695,Blue,Pacific Blue,
OP7022-TQ-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Blue,WWT209699,Blue,Turquoise,
OP7022-LM-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Green,WWT209692,Green,Lime,
OP7022-DG-TAG,107.0,34.0,37.0,4.0,42.0,30.0,30.0,118.0,,Green,WWT209690,Green,Dark Green,
OP7027-GY-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Gray,WWT209761,Gray,Gray,
OP7027-NB-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Blue,WWT209763,Blue,Navy Blue,
OP7027-DB-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Brown,WWT209759,Brown,Dark Brown,
OP7027-TQ-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Blue,WWT209769,Blue,Turquoise,
OP7027-LM-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Green,WWT209762,Green,Lime,
OP7027-WH-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,White,WWT209770,White,White,
OP7027-RD-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Red,WWT209766,Red,Red,
OP7027-PB-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Blue,WWT209765,Blue,Pacific Blue,
OP7027-BK-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Black,WWT209758,Black,Black,
OP7027-DG-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Green,WWT209760,Green,Dark Green,
OP7027-SD-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Gray,WWT209767,Gray,Sand,
OP7027-OR-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Orange,WWT209764,Orange,Orange,
OP7027-TK-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Brown,WWT209768,Brown,Teak,
OP7027-WW-TAG,98.0,15.0,23.0,3.0,24.0,13.0,13.0,109.0,,Brown,WWT209771,Brown,Weathered Wood,
OP7028-BK-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Black,WWT209772,Black,Black,
OP7028-TQ-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Blue,WWT209783,Blue,Turquoise,
OP7028-WH-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,White,WWT209784,White,White,
OP7028-RD-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Red,WWT209780,Red,Red,
OP7028-OR-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Orange,WWT209778,Orange,Orange,
OP7028-GY-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Gray,WWT209775,Gray,Gray,
OP7028-TK-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Brown,WWT209782,Brown,Teak,
OP7028-PB-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Blue,WWT209779,Blue,Pacific Blue,
OP7028-NB-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Blue,WWT209777,Blue,Navy Blue,
OP7028-LM-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Green,WWT209776,Green,Lime,
OP7028-SD-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Gray,WWT209781,Gray,Sand,
OP7028-WW-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Brown,WWT209785,Brown,Weathered Wood,
OP7028-DG-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Green,WWT209774,Green,Dark Green,
OP7028-DB-TAG,107.0,15.0,29.0,3.0,29.0,13.0,13.0,118.0,,Brown,WWT209773,Brown,Dark Brown,
OP7011-WW-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Brown,WWT209547,Brown,Weathered Wood,
OP7012-OR-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Orange,WWT209554,Orange,Orange,
OP7012-WW-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Brown,WWT209561,Brown,Weathered Wood,
OP7011-NB-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Blue,WWT209539,Blue,Navy Blue,
OP7012-GY-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Gray,WWT209551,Gray,Gray,
OP7011-TK-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Brown,WWT209544,Brown,Teak,
OP7012-NB-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Blue,WWT209553,Blue,Navy Blue,
OP7011-BK-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Black,WWT209534,Black,Black,
OP7012-DG-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Green,WWT209550,Green,Dark Green,
OP7012-TK-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Brown,WWT209558,Brown,Teak,
OP7011-WH-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,White,WWT209546,White,White,
OP7012-SD-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Beige,WWT209557,Beige,Sand,
OP7011-SD-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Beige,WWT209543,Beige,Sand,
OP7012-BK-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Black,WWT209548,Black,Black,
OP7011-OR-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Orange,WWT209540,Orange,Orange,
OP7012-RD-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Red,WWT209556,Red,Red,
OP7012-WH-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,White,WWT209560,White,White,
OP7011-GY-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Gray,WWT209537,Gray,Gray,
OP7011-RD-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Red,WWT209542,Red,Red,
OP7012-TQ-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Blue,WWT209559,Blue,Turquoise,
OP7011-DB-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Brown,WWT209535,Brown,Dark Brown,
OP7011-LM-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Green,WWT209538,Green,Lime,
OP7012-LM-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Green,WWT209552,Green,Lime,
OP7011-PB-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Blue,WWT209541,Blue,Pacific Blue,
OP7012-DB-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Brown,WWT209549,Brown,Dark Brown,
OP7011-TQ-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Blue,WWT209545,Blue,Turquoise,
OP7011-DG-TAG,13.0,15.0,23.0,3.0,24.0,13.0,13.0,14.0,,Green,WWT209536,Green,Dark Green,
OP7012-PB-TAG,14.0,15.0,29.0,3.0,29.0,13.0,13.0,29.0,,Blue,WWT209555,Blue,Pacific Blue,
OP7023-DB-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Brown,WWT209703,Brown,Dark Brown,
OP7023-TK-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Brown,WWT209712,Brown,Teak,
OP7023-BK-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Black,WWT209702,Black,Black,
OP7023-OR-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Orange,WWT209708,Orange,Orange,
OP7023-DG-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Green,WWT209704,Green,Dark Green,
OP7023-WH-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,White,WWT209714,White,White,
OP7023-LM-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Green,WWT209706,Green,Lime,
OP7023-GY-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Gray,WWT209705,Gray,Gray,
OP7023-NB-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Blue,WWT209707,Blue,Navy Blue,
OP7023-SD-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Beige,WWT209711,Beige,Sand,
OP7023-PB-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Blue,WWT209709,Blue,Pacific Blue,
OP7023-RD-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Red,WWT209710,Red,Red,
OP7023-TQ-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Blue,WWT209713,Blue,Turquoise,
OP7023-WW-TAG,25.0,15.0,23.0,3.0,24.0,13.0,13.0,28.0,,Brown,WWT209715,Brown,Weathered Wood,
OP7024-SD-TAG,38.0,15.0,23.0,3.0,24.0,13.0,13.0,42.0,,Beige,WWT209725,Beige,Sand,
OP7024-RD-TAG,38.0,15.0,23.0,3.0,24.0,13.0,13.0,42.0,,Red,WWT209724,Red,Red,
OP7024-BK-TAG,38.0,15.0,23.0,3.0,24.0,13.0,13.0,42.0,,Black,WWT209716,Black,Black,
